word,lang,poet,century
شاعران,ar,Rudaki,3
بفگند,fa,Rudaki,3
ریمناک,fa,Rudaki,3
نشین,fa,Rudaki,3
ستاره,fa,Rudaki,3
بام‌ها,fa,Rudaki,3
درمه,fa,Rudaki,3
ببویی،,fa,Rudaki,3
روحم،,ar,Rudaki,3
رفیقا،,ar,Rudaki,3
دمنه,ar,Rudaki,3
برو,fa,Rudaki,3
همالان,ar,Rudaki,3
گذری,fa,Rudaki,3
خاطر,ar,Rudaki,3
جاف,fa,Rudaki,3
آیین,fa,Rudaki,3
باغ,ar,Rudaki,3
بدو,ar,Rudaki,3
حسن,ar,Rudaki,3
فرمان,fa,Rudaki,3
شمشیر,fa,Rudaki,3
ناچشیده,fa,Rudaki,3
جوانی,fa,Rudaki,3
فیار,ar,Rudaki,3
تکبیر,fa,Rudaki,3
شاد,fa,Rudaki,3
تنگ,fa,Rudaki,3
زی,fa,Rudaki,3
تازیان,fa,Rudaki,3
عشق,ar,Rudaki,3
برآید,fa,Rudaki,3
خسته,fa,Rudaki,3
آر،,fa,Rudaki,3
دمنه,ar,Rudaki,3
جهان,fa,Rudaki,3
خرد,fa,Rudaki,3
خاست,fa,Rudaki,3
رنگین,fa,Rudaki,3
وارهٔ,fa,Rudaki,3
زغم,fa,Rudaki,3
حرامست,ar,Rudaki,3
نحس,ar,Rudaki,3
ابر,fa,Rudaki,3
دور,fa,Rudaki,3
نیک,fa,Rudaki,3
فوات,ar,Rudaki,3
کشت,fa,Rudaki,3
دیدهٔ,fa,Rudaki,3
باشگونه,fa,Rudaki,3
باده,fa,Rudaki,3
ازو,fa,Rudaki,3
مرگ,fa,Rudaki,3
ناشاد,fa,Rudaki,3
گردد،,fa,Rudaki,3
بساک,fa,Rudaki,3
سان,fa,Rudaki,3
خواجهٔ,fa,Rudaki,3
بدو,ar,Rudaki,3
کان,fa,Rudaki,3
بانگ,fa,Rudaki,3
یاسمین,fa,Rudaki,3
گریستن,fa,Rudaki,3
خسته,fa,Rudaki,3
را؟,fa,Rudaki,3
پیر,fa,Rudaki,3
کاری؟!,fa,Rudaki,3
گشت,fa,Rudaki,3
سازه,fa,Rudaki,3
رشحهٔ,ar,Rudaki,3
وکیلا,fa,Rudaki,3
گر,fa,Rudaki,3
تیمم,fa,Rudaki,3
اندر,fa,Rudaki,3
یار,fa,Rudaki,3
که:,fa,Rudaki,3
جسم,fa,Rudaki,3
هاروت,fa,Rudaki,3
صعوه،,ar,Rudaki,3
نبرد,fa,Rudaki,3
بنا,ar,Rudaki,3
چرخ,fa,Rudaki,3
شدست,fa,Rudaki,3
لیک,fa,Rudaki,3
آه!,fa,Rudaki,3
گشت,fa,Rudaki,3
جوین,fa,Rudaki,3
نان,fa,Rudaki,3
روزگار,fa,Rudaki,3
کآمد,fa,Rudaki,3
خور,fa,Rudaki,3
پرنیان,fa,Rudaki,3
مکن،,fa,Rudaki,3
آیدم،,fa,Rudaki,3
ببرد,fa,Rudaki,3
سپه,fa,Rudaki,3
گویند،,fa,Rudaki,3
آب,fa,Rudaki,3
جهان,fa,Rudaki,3
ابرو,fa,Rudaki,3
جهان,fa,Rudaki,3
خواجه,fa,Rudaki,3
دور,fa,Rudaki,3
کشور,fa,Rudaki,3
زنده,fa,Rudaki,3
هزارا,fa,Rudaki,3
فرخندگی,fa,Rudaki,3
خفتان,fa,Rudaki,3
گوش,fa,Rudaki,3
پنداشت,fa,Rudaki,3
سان,fa,Rudaki,3
خنور,fa,Rudaki,3
دل,fa,Rudaki,3
چرخ,fa,Rudaki,3
مهر,fa,Rudaki,3
برادر,fa,Rudaki,3
نفس,ar,Rudaki,3
ناکسان,fa,Rudaki,3
اللیث,ar,Rudaki,3
گل,fa,Rudaki,3
دندر,fa,Rudaki,3
فرمان,fa,Rudaki,3
بیند,fa,Rudaki,3
پیر,fa,Rudaki,3
آهو,fa,Rudaki,3
ساز,fa,Rudaki,3
چشم,fa,Rudaki,3
ببین:,ar,Rudaki,3
بختور,fa,Rudaki,3
شمشیر,fa,Rudaki,3
کنج,fa,Rudaki,3
کاه,fa,Rudaki,3
ترا,fa,Rudaki,3
نصیب,ar,Rudaki,3
دوستی,fa,Rudaki,3
ذره,fa,Rudaki,3
شیب,fa,Rudaki,3
گردان,fa,Rudaki,3
حسن,ar,Rudaki,3
بدل,ar,Rudaki,3
آسمان,fa,Rudaki,3
پژمرده,fa,Rudaki,3
پسند,fa,Rudaki,3
جویم,fa,Rudaki,3
گردش,fa,Rudaki,3
بیدار,fa,Rudaki,3
یاد,fa,Rudaki,3
رساند,fa,Rudaki,3
رهی,fa,Rudaki,3
پرد,fa,Rudaki,3
رکاب,fa,Rudaki,3
کنیزک,fa,Rudaki,3
آرزوی,fa,Rudaki,3
نشانهٔ,fa,Rudaki,3
زیغال,ar,Rudaki,3
دل,fa,Rudaki,3
بازرگان,fa,Rudaki,3
برهاناد,fa,Rudaki,3
صائم,ar,Rudaki,3
زمین,fa,Rudaki,3
کجا؟,fa,Rudaki,3
خانه,fa,Rudaki,3
ندهی,fa,Rudaki,3
فاخته,fa,Rudaki,3
نهی,fa,Rudaki,3
عاشقان,ar,Rudaki,3
ریش,fa,Rudaki,3
رسن,fa,Rudaki,3
لخت,ar,Rudaki,3
ازان,fa,Rudaki,3
بی‌بدیم,ar,Rudaki,3
بیمناک,fa,Rudaki,3
باب,ar,Rudaki,3
دیوان,fa,Rudaki,3
زین,fa,Rudaki,3
بدو,ar,Rudaki,3
یافتیش,fa,Rudaki,3
نارفته,fa,Rudaki,3
دل,fa,Rudaki,3
مرد,fa,Rudaki,3
سرشک,fa,Rudaki,3
اسیر,fa,Rudaki,3
دل,fa,Rudaki,3
کاغه,fa,Rudaki,3
سودمند,fa,Rudaki,3
گیتی,fa,Rudaki,3
زن,fa,Rudaki,3
لاله,ar,Rudaki,3
رخش,fa,Rudaki,3
خطی,ar,Rudaki,3
بدو,ar,Rudaki,3
نگار،,fa,Rudaki,3
گفت:,fa,Rudaki,3
چرخ,fa,Rudaki,3
که:,fa,Rudaki,3
چم,fa,Rudaki,3
نخوردندی,fa,Rudaki,3
چاکرانت,fa,Rudaki,3
بیخ,ar,Rudaki,3
پلیدست,fa,Rudaki,3
رقیب,ar,Rudaki,3
بانگی,fa,Rudaki,3
چشمهٔ,fa,Rudaki,3
ایچ,fa,Rudaki,3
خامه,fa,Rudaki,3
درباخت,fa,Rudaki,3
دشمن,fa,Rudaki,3
چاوان,fa,Rudaki,3
دستی,fa,Rudaki,3
بگرددجهان,fa,Rudaki,3
شیطان,ar,Rudaki,3
نفس,ar,Rudaki,3
ازو,fa,Rudaki,3
بهار,fa,Rudaki,3
نهنگ,fa,Rudaki,3
خرد؟,fa,Rudaki,3
کف,fa,Rudaki,3
گشت,fa,Rudaki,3
کفم,fa,Rudaki,3
گر,fa,Rudaki,3
دون,fa,Rudaki,3
گشته,fa,Rudaki,3
غر,ar,Rudaki,3
رعد,ar,Rudaki,3
شبان,fa,Rudaki,3
ریاض,ar,Rudaki,3
کپی,fa,Rudaki,3
کتان,fa,Rudaki,3
آرزومندست,fa,Rudaki,3
شادی,fa,Rudaki,3
سبک,fa,Rudaki,3
پیشیار,fa,Rudaki,3
برون،,fa,Rudaki,3
تو،,ar,Rudaki,3
سوزان,fa,Rudaki,3
گیسویت,fa,Rudaki,3
دیده‌ست,fa,Rudaki,3
نگوید:,fa,Rudaki,3
ازندیس,fa,Rudaki,3
طرب,ar,Rudaki,3
ببینند,fa,Rudaki,3
کار,fa,Rudaki,3
گوش,fa,Rudaki,3
مرد,fa,Rudaki,3
دوست,fa,Rudaki,3
زی,fa,Rudaki,3
گزین,fa,Rudaki,3
گیتی,fa,Rudaki,3
آتش,fa,Rudaki,3
میر,fa,Rudaki,3
بیشمار,fa,Rudaki,3
گزاف,fa,Rudaki,3
پدید,fa,Rudaki,3
سزد,fa,Rudaki,3
کار,fa,Rudaki,3
نشسته,fa,Rudaki,3
بنفشه‌های,fa,Rudaki,3
عدنان,ar,Rudaki,3
خراب,fa,Rudaki,3
هیزم,fa,Rudaki,3
وصلت,ar,Rudaki,3
وجان,fa,Rudaki,3
جنگ,fa,Rudaki,3
ناله,ar,Rudaki,3
جاودان,fa,Rudaki,3
طری,ar,Rudaki,3
چوگان,fa,Rudaki,3
انبوه,ar,Rudaki,3
پر,fa,Rudaki,3
خیز,fa,Rudaki,3
نباشد,fa,Rudaki,3
مغشوش,fa,Rudaki,3
گاه‌گاه,fa,Rudaki,3
گمان,fa,Rudaki,3
دل,fa,Rudaki,3
درگذر,fa,Rudaki,3
ندهد,fa,Rudaki,3
کف,fa,Rudaki,3
غافل,ar,Rudaki,3
مندل,ar,Rudaki,3
افزون,fa,Rudaki,3
اوی,fa,Rudaki,3
زلف,ar,Rudaki,3
زمانه،,fa,Rudaki,3
کار,fa,Rudaki,3
کوشک‌ها,fa,Rudaki,3
لطافت,ar,Rudaki,3
اندر,fa,Rudaki,3
یوسف,ar,Rudaki,3
حدیث,ar,Rudaki,3
جهان,fa,Rudaki,3
ازو,fa,Rudaki,3
بند,fa,Rudaki,3
زین,fa,Rudaki,3
عطا,ar,Rudaki,3
طعامک,ar,Rudaki,3
جهان,fa,Rudaki,3
وفا,ar,Rudaki,3
دوست,fa,Rudaki,3
میلاو,fa,Rudaki,3
ببینم,ar,Rudaki,3
بنشیند,fa,Rudaki,3
بود؟!,fa,Rudaki,3
چاره‌ای,fa,Rudaki,3
عالم,ar,Rudaki,3
رهگذر,fa,Rudaki,3
گلی,fa,Rudaki,3
گشتم,fa,Rudaki,3
رادی,fa,Rudaki,3
چشمت,fa,Rudaki,3
مدایح,ar,Rudaki,3
رسیدند,fa,Rudaki,3
سنانش,fa,Rudaki,3
پنهان,fa,Rudaki,3
سوسن,fa,Rudaki,3
سرخ,fa,Rudaki,3
زر,fa,Rudaki,3
طرب,ar,Rudaki,3
لاد,ar,Rudaki,3
فتنه,ar,Rudaki,3
تنگ,fa,Rudaki,3
اقبال,ar,Rudaki,3
دام,fa,Rudaki,3
که:,fa,Rudaki,3
بردوید,fa,Rudaki,3
پشتهٔ,fa,Rudaki,3
گستاخ,fa,Rudaki,3
زهر,fa,Rudaki,3
دانش,fa,Rudaki,3
خاک,fa,Rudaki,3
شکن,fa,Rudaki,3
ایزدش,fa,Rudaki,3
دنیا,fa,Rudaki,3
لؤلؤ,ar,Rudaki,3
دوست,fa,Rudaki,3
سالی,fa,Rudaki,3
ماهی,fa,Rudaki,3
بانگ,fa,Rudaki,3
دورست,fa,Rudaki,3
زبان‌آور,fa,Rudaki,3
خایه,fa,Rudaki,3
بدخشان,fa,Rudaki,3
خراسان,fa,Rudaki,3
پر,fa,Rudaki,3
کشت,fa,Rudaki,3
تر،,fa,Rudaki,3
بوند,fa,Rudaki,3
درای,fa,Rudaki,3
کز,fa,Rudaki,3
یاری,fa,Rudaki,3
برشو,fa,Rudaki,3
ریاحین,ar,Rudaki,3
ریشهٔ,fa,Rudaki,3
که:,fa,Rudaki,3
لقمه‌ای,ar,Rudaki,3
الله,ar,Rudaki,3
ماده,fa,Rudaki,3
بفشارد,fa,Rudaki,3
گرسنه,fa,Rudaki,3
محتاج,ar,Rudaki,3
مردند,fa,Rudaki,3
نکنی،,fa,Rudaki,3
خوانند,fa,Rudaki,3
اندر,fa,Rudaki,3
شمشیر,fa,Rudaki,3
جوابم:,fa,Rudaki,3
ور,fa,Rudaki,3
مهربانی,fa,Rudaki,3
پک,fa,Rudaki,3
شاهی,fa,Rudaki,3
خوریم,fa,Rudaki,3
یاد,fa,Rudaki,3
خاکی,fa,Rudaki,3
میری,fa,Rudaki,3
سخن,fa,Rudaki,3
خم,fa,Rudaki,3
رشکم,fa,Rudaki,3
مرد,fa,Rudaki,3
بادند,fa,Rudaki,3
فره,fa,Rudaki,3
عزیز,ar,Rudaki,3
ماند,fa,Rudaki,3
بلای,ar,Rudaki,3
چنو,fa,Rudaki,3
فزون,ar,Rudaki,3
بادت,fa,Rudaki,3
ور,fa,Rudaki,3
گشت,fa,Rudaki,3
زد,fa,Rudaki,3
نو,fa,Rudaki,3
اندرون,fa,Rudaki,3
نان,fa,Rudaki,3
مادر,fa,Rudaki,3
کآفتاب,fa,Rudaki,3
نیک,fa,Rudaki,3
هرزه,fa,Rudaki,3
بستودان,fa,Rudaki,3
بدو,ar,Rudaki,3
خوردست,fa,Rudaki,3
کاو,fa,Rudaki,3
نداد,fa,Rudaki,3
که:,fa,Rudaki,3
مشک,fa,Rudaki,3
برق,ar,Rudaki,3
کز,fa,Rudaki,3
فزونست,fa,Rudaki,3
نار,fa,Rudaki,3
کدو,fa,Rudaki,3
شهزاده,fa,Rudaki,3
ملک،,fa,Rudaki,3
مشور,fa,Rudaki,3
کشته,fa,Rudaki,3
همی,fa,Rudaki,3
کنام,fa,Rudaki,3
جان,fa,Rudaki,3
ماه,fa,Rudaki,3
شکستستی,fa,Rudaki,3
دهن,fa,Rudaki,3
بفسرد,fa,Rudaki,3
شاد,fa,Rudaki,3
خاقان,ar,Rudaki,3
مگس,fa,Rudaki,3
کز,fa,Rudaki,3
ور,fa,Rudaki,3
خشم,fa,Rudaki,3
دگر,fa,Rudaki,3
پیشانی,fa,Rudaki,3
شادی,fa,Rudaki,3
پیروزی,fa,Rudaki,3
جوی,fa,Rudaki,3
وز,fa,Rudaki,3
سان,fa,Rudaki,3
دولت,ar,Rudaki,3
گر,fa,Rudaki,3
سیب,fa,Rudaki,3
تیر,fa,Rudaki,3
نیمه,fa,Rudaki,3
نقطهٔ,ar,Rudaki,3
برآوردنی‌ست،,fa,Rudaki,3
عشق,ar,Rudaki,3
تقصیر,ar,Rudaki,3
میلفنج,ar,Rudaki,3
خواجه,fa,Rudaki,3
غمگین,fa,Rudaki,3
نشین,fa,Rudaki,3
نیافتم,fa,Rudaki,3
بگرفت,fa,Rudaki,3
بشکنی,fa,Rudaki,3
گنج,fa,Rudaki,3
نبیند,fa,Rudaki,3
خوار,fa,Rudaki,3
شیر,fa,Rudaki,3
جانورسوی,fa,Rudaki,3
قصهٔ,ar,Rudaki,3
اندر,fa,Rudaki,3
لبم,ar,Rudaki,3
خورشید,fa,Rudaki,3
بحر,ar,Rudaki,3
چرخ,fa,Rudaki,3
بشناسد,fa,Rudaki,3
نه،,fa,Rudaki,3
مار,fa,Rudaki,3
نامور,fa,Rudaki,3
زه!,fa,Rudaki,3
شادمان,fa,Rudaki,3
کنه,fa,Rudaki,3
گویی:,fa,Rudaki,3
مردی,fa,Rudaki,3
گوش,fa,Rudaki,3
بوسه,fa,Rudaki,3
خزانی,fa,Rudaki,3
گفتا,fa,Rudaki,3
گل,fa,Rudaki,3
نوزین،,fa,Rudaki,3
دگر,fa,Rudaki,3
نشینیا,fa,Rudaki,3
تسبیح,ar,Rudaki,3
نورد,fa,Rudaki,3
آب,fa,Rudaki,3
فراز,fa,Rudaki,3
سنگ,fa,Rudaki,3
او،,fa,Rudaki,3
دوزخ,fa,Rudaki,3
کنم؟,fa,Rudaki,3
کوهسار,fa,Rudaki,3
بجست,fa,Rudaki,3
مباد,ar,Rudaki,3
کردمند,fa,Rudaki,3
دیدن,fa,Rudaki,3
بستانیم,fa,Rudaki,3
زرین,fa,Rudaki,3
سرمه,fa,Rudaki,3
خراسان,fa,Rudaki,3
رهایی,fa,Rudaki,3
ازان,fa,Rudaki,3
روان,fa,Rudaki,3
ملک,fa,Rudaki,3
داری؟,fa,Rudaki,3
دارند،,fa,Rudaki,3
اندر,fa,Rudaki,3
گفت:,fa,Rudaki,3
نمی‌دانند,fa,Rudaki,3
خرم,fa,Rudaki,3
نهاد,fa,Rudaki,3
بیت,ar,Rudaki,3
بهر,fa,Rudaki,3
اندرون،,fa,Rudaki,3
سپاه,fa,Rudaki,3
دل,fa,Rudaki,3
نی,fa,Rudaki,3
برگرفت,fa,Rudaki,3
عقیقین,ar,Rudaki,3
هوا,ar,Rudaki,3
خوبی,fa,Rudaki,3
بناز:,fa,Rudaki,3
چنگ,fa,Rudaki,3
نیک,fa,Rudaki,3
بخارا,fa,Rudaki,3
زمانهٔ,fa,Rudaki,3
جایگاه,fa,Rudaki,3
آبدان,fa,Rudaki,3
لبم,ar,Rudaki,3
تشنگی,fa,Rudaki,3
گفت:,fa,Rudaki,3
زین,fa,Rudaki,3
فرغول,ar,Rudaki,3
برو,fa,Rudaki,3
نشاط,ar,Rudaki,3
توبه,fa,Rudaki,3
مار,fa,Rudaki,3
روز؟,fa,Rudaki,3
می‌شمرد,fa,Rudaki,3
بانداما,fa,Rudaki,3
نخوردم,fa,Rudaki,3
نگوید,fa,Rudaki,3
یکسره,fa,Rudaki,3
دوست,fa,Rudaki,3
پذیرد,fa,Rudaki,3
ببارد,fa,Rudaki,3
دشت,fa,Rudaki,3
کهن,fa,Rudaki,3
آفرین,fa,Rudaki,3
نیک,fa,Rudaki,3
نالهٔ,fa,Rudaki,3
خرمن,fa,Rudaki,3
پزشک,fa,Rudaki,3
شبستان,fa,Rudaki,3
بخت,fa,Rudaki,3
انداخت,fa,Rudaki,3
شدکار,fa,Rudaki,3
ولیکن,fa,Rudaki,3
خنبه,fa,Rudaki,3
شتی,fa,Rudaki,3
عاشقان,ar,Rudaki,3
خرم,fa,Rudaki,3
فرنج,ar,Rudaki,3
کهسار,fa,Rudaki,3
اینت,fa,Rudaki,3
شافعی,ar,Rudaki,3
آگین,fa,Rudaki,3
انسان,fa,Rudaki,3
برتری,fa,Rudaki,3
که:,fa,Rudaki,3
آرزو,fa,Rudaki,3
همی,fa,Rudaki,3
برفروزی,fa,Rudaki,3
بند,fa,Rudaki,3
خلق,ar,Rudaki,3
جاییست,fa,Rudaki,3
روا,fa,Rudaki,3
شاهی,fa,Rudaki,3
باداباد,fa,Rudaki,3
دهان,fa,Rudaki,3
هباک,fa,Rudaki,3
زلف,ar,Rudaki,3
ستمکاران,fa,Rudaki,3
زبان,fa,Rudaki,3
برو,fa,Rudaki,3
شیران,fa,Rudaki,3
گل,fa,Rudaki,3
چابک,fa,Rudaki,3
لحد,ar,Rudaki,3
بدید,ar,Rudaki,3
فراز,fa,Rudaki,3
خشم,fa,Rudaki,3
اندازد,fa,Rudaki,3
ور,fa,Rudaki,3
بید,fa,Rudaki,3
لوش,ar,Rudaki,3
آغازید,fa,Rudaki,3
کام,fa,Rudaki,3
باغ,ar,Rudaki,3
کانایی,fa,Rudaki,3
عمر,ar,Rudaki,3
‌و,ar,Rudaki,3
سخای,fa,Rudaki,3
کز,fa,Rudaki,3
نیاید,fa,Rudaki,3
غزو,ar,Rudaki,3
شعر,ar,Rudaki,3
شکن,fa,Rudaki,3
اندرون,fa,Rudaki,3
تبیر,ar,Rudaki,3
لطیف,ar,Rudaki,3
احسان,ar,Rudaki,3
مر,fa,Rudaki,3
بوسه,fa,Rudaki,3
سخت،,fa,Rudaki,3
نستوه,fa,Rudaki,3
آتشی,fa,Rudaki,3
سمندر,fa,Rudaki,3
حاسد,ar,Rudaki,3
سمایی,fa,Rudaki,3
جوین,fa,Rudaki,3
خلق,ar,Rudaki,3
نیکویی,fa,Rudaki,3
نینداخت,fa,Rudaki,3
سرو,fa,Rudaki,3
حوالی,ar,Rudaki,3
واتگران,fa,Rudaki,3
بسته,fa,Rudaki,3
ملکی,fa,Rudaki,3
بوسه,fa,Rudaki,3
جان,fa,Rudaki,3
آمدم,fa,Rudaki,3
ورچه,fa,Rudaki,3
بازی,fa,Rudaki,3
باده,fa,Rudaki,3
خرد,fa,Rudaki,3
گردان,fa,Rudaki,3
تمامست,ar,Rudaki,3
تیتو,ar,Rudaki,3
گیتی,fa,Rudaki,3
خراسانش,fa,Rudaki,3
زار,fa,Rudaki,3
گامت,fa,Rudaki,3
گرید,fa,Rudaki,3
شاد,fa,Rudaki,3
پرواز,fa,Rudaki,3
در،,fa,Rudaki,3
شمنیم,fa,Rudaki,3
شیرینیش,fa,Rudaki,3
شو،,fa,Rudaki,3
نیک,fa,Rudaki,3
بوسه,fa,Rudaki,3
نی,fa,Rudaki,3
ساخت,fa,Rudaki,3
جامهٔ,fa,Rudaki,3
گره,fa,Rudaki,3
مجیب,ar,Rudaki,3
راوی,fa,Rudaki,3
گل,fa,Rudaki,3
بشنیده,fa,Rudaki,3
نای,fa,Rudaki,3
زاری,fa,Rudaki,3
دل,fa,Rudaki,3
آرد،,fa,Rudaki,3
برین:,fa,Rudaki,3
سرمه,fa,Rudaki,3
سلب,ar,Rudaki,3
ماه,fa,Rudaki,3
ای،,fa,Rudaki,3
نگه,fa,Rudaki,3
دلم,fa,Rudaki,3
توبه,fa,Rudaki,3
گاله,fa,Rudaki,3
خروشان,fa,Rudaki,3
پرده,fa,Rudaki,3
باید؟,fa,Rudaki,3
ساختند؟,fa,Rudaki,3
چرب,fa,Rudaki,3
ناگاهی,fa,Rudaki,3
گربه,fa,Rudaki,3
توشان,fa,Rudaki,3
نیک‌خواه,fa,Rudaki,3
کین,fa,Rudaki,3
جهان,fa,Rudaki,3
نمایدت,fa,Rudaki,3
سیرت,fa,Rudaki,3
سوکوار,fa,Rudaki,3
منم,ar,Rudaki,3
شب,fa,Rudaki,3
نشیب,fa,Rudaki,3
خور,fa,Rudaki,3
موزه,fa,Rudaki,3
رادمرد,fa,Rudaki,3
چنگل,fa,Rudaki,3
شکوخیده,fa,Rudaki,3
غلغل,ar,Rudaki,3
تیغ,ar,Rudaki,3
ماه,fa,Rudaki,3
کند؟,fa,Rudaki,3
رگ,fa,Rudaki,3
دندان,fa,Rudaki,3
آواز,fa,Rudaki,3
رنگ,fa,Rudaki,3
بیاری,fa,Rudaki,3
پر,fa,Rudaki,3
گر,fa,Rudaki,3
پهلوییست,fa,Rudaki,3
بهمن,fa,Rudaki,3
کلخج,fa,Rudaki,3
چونین,fa,Rudaki,3
برآید,fa,Rudaki,3
مباد,ar,Rudaki,3
برداشت,fa,Rudaki,3
ملحد,ar,Rudaki,3
بگسلد,fa,Rudaki,3
شمرا,fa,Rudaki,3
مراد,fa,Rudaki,3
نیلوفر,ar,Rudaki,3
ریش,fa,Rudaki,3
دادمش,fa,Rudaki,3
عمان,ar,Rudaki,3
توفیق،,ar,Rudaki,3
بزم,fa,Rudaki,3
شگفت,fa,Rudaki,3
نقش‌کنم,ar,Rudaki,3
درم,fa,Rudaki,3
بوسش،,fa,Rudaki,3
آر,fa,Rudaki,3
حبیب,ar,Rudaki,3
پیل,fa,Rudaki,3
همچو,fa,Rudaki,3
درگه,fa,Rudaki,3
ودرم,fa,Rudaki,3
بناگوشی,fa,Rudaki,3
غم,ar,Rudaki,3
خندم,fa,Rudaki,3
نوگواره,fa,Rudaki,3
شکوخ,fa,Rudaki,3
کسان،,fa,Rudaki,3
شادیست،,fa,Rudaki,3
نغام,ar,Rudaki,3
گویی:,fa,Rudaki,3
پسر،,fa,Rudaki,3
هموار,fa,Rudaki,3
منش,ar,Rudaki,3
بوسه,fa,Rudaki,3
گرسنه,fa,Rudaki,3
دونانک,fa,Rudaki,3
چشم,fa,Rudaki,3
ماه,fa,Rudaki,3
مر,fa,Rudaki,3
زشتم,fa,Rudaki,3
سخاوت,fa,Rudaki,3
پاک,fa,Rudaki,3
شغل,ar,Rudaki,3
بر،,fa,Rudaki,3
را،,fa,Rudaki,3
تا:,fa,Rudaki,3
دوست,fa,Rudaki,3
بانگ,fa,Rudaki,3
کردگار,fa,Rudaki,3
شاه,fa,Rudaki,3
باده،,fa,Rudaki,3
خسرو,fa,Rudaki,3
نتاوم,fa,Rudaki,3
تخم,ar,Rudaki,3
دشمن,fa,Rudaki,3
جلبیب,ar,Rudaki,3
لاله,ar,Rudaki,3
پیر,fa,Rudaki,3
اندر,fa,Rudaki,3
شرم,fa,Rudaki,3
رسد,fa,Rudaki,3
گر,fa,Rudaki,3
خرمانتوان,fa,Rudaki,3
سرای,fa,Rudaki,3
انده,fa,Rudaki,3
دریای,fa,Rudaki,3
رویی،,fa,Rudaki,3
زرع,ar,Rudaki,3
بند,fa,Rudaki,3
سخن،,fa,Rudaki,3
ببین,ar,Rudaki,3
دولت,fa,Rudaki,3
یخچه,fa,Rudaki,3
رسن,fa,Rudaki,3
پیراست,fa,Rudaki,3
خوبان,fa,Rudaki,3
نشست,fa,Rudaki,3
زار,fa,Rudaki,3
سو,fa,Rudaki,3
تهمت,fa,Rudaki,3
گستریده,fa,Rudaki,3
که:,fa,Rudaki,3
نواخت,fa,Rudaki,3
تفسیر,fa,Rudaki,3
عالم,ar,Rudaki,3
جو,fa,Rudaki,3
پیماید,fa,Rudaki,3
جنگ,fa,Rudaki,3
بمرد,ar,Rudaki,3
دشت,fa,Rudaki,3
نی,fa,Rudaki,3
گریان,fa,Rudaki,3
دوست,fa,Rudaki,3
برزن,fa,Rudaki,3
نوند,fa,Rudaki,3
بپذیر,fa,Rudaki,3
همی,fa,Rudaki,3
بنهاد,fa,Rudaki,3
نیلوفر,ar,Rudaki,3
دار،,fa,Rudaki,3
زبانش,fa,Rudaki,3
نیابد,fa,Rudaki,3
مشهر,fa,Rudaki,3
خسرو,fa,Rudaki,3
تست,ar,Rudaki,3
ریش,fa,Rudaki,3
دیباست,fa,Rudaki,3
مهتران,fa,Rudaki,3
نخورد,fa,Rudaki,3
تویی,fa,Rudaki,3
نکوکاری,fa,Rudaki,3
تشنه‌تر,fa,Rudaki,3
پر,fa,Rudaki,3
مه,fa,Rudaki,3
دان,fa,Rudaki,3
دارویی,fa,Rudaki,3
گر,fa,Rudaki,3
فلک,fa,Rudaki,3
اندر,fa,Rudaki,3
بنگریزد,fa,Rudaki,3
نیک,fa,Rudaki,3
اولیاش,fa,Rudaki,3
سپهر,fa,Rudaki,3
خواجه؟,fa,Rudaki,3
مو,ar,Rudaki,3
میدان,fa,Rudaki,3
جنگ,fa,Rudaki,3
ماه,fa,Rudaki,3
خاطر,ar,Rudaki,3
بافته,fa,Rudaki,3
جهان,fa,Rudaki,3
اولیاش,fa,Rudaki,3
هرآن,fa,Rudaki,3
دانش,fa,Rudaki,3
گور,fa,Rudaki,3
ترا,fa,Rudaki,3
عیش,ar,Rudaki,3
تخت‌ها,fa,Rudaki,3
دندان,fa,Rudaki,3
طاوس,ar,Rudaki,3
شاد,fa,Rudaki,3
پراگند,fa,Rudaki,3
معماست,ar,Rudaki,3
آهو,fa,Rudaki,3
فرود,fa,Rudaki,3
خوری,fa,Rudaki,3
کمان,fa,Rudaki,3
تویل,ar,Rudaki,3
بنواخت,fa,Rudaki,3
مرد,fa,Rudaki,3
داند,fa,Rudaki,3
شاهراه,fa,Rudaki,3
ارزان,fa,Rudaki,3
قدم,ar,Rudaki,3
صوابست,ar,Rudaki,3
یاقوت,ar,Rudaki,3
شیر,fa,Rudaki,3
کنان,fa,Rudaki,3
ازو,fa,Rudaki,3
جبار,fa,Rudaki,3
غم,ar,Rudaki,3
هندوی,fa,Rudaki,3
جهان,fa,Rudaki,3
صبح,ar,Rudaki,3
مهر,fa,Rudaki,3
روبه,fa,Rudaki,3
کار,fa,Rudaki,3
بادام,fa,Rudaki,3
دست,fa,Rudaki,3
ندهد,fa,Rudaki,3
روید,fa,Rudaki,3
فرقان,ar,Rudaki,3
یوزواری,fa,Rudaki,3
کرا,fa,Rudaki,3
مرج,fa,Rudaki,3
آه,fa,Rudaki,3
کر,fa,Rudaki,3
بسان,fa,Rudaki,3
ندانی،,fa,Rudaki,3
جنی,fa,Rudaki,3
همیشگی,fa,Rudaki,3
شادی,fa,Rudaki,3
سهیلی,fa,Rudaki,3
دشت,fa,Rudaki,3
مگوی,fa,Rudaki,3
مرگ,fa,Rudaki,3
عیب,ar,Rudaki,3
خوبان,fa,Rudaki,3
بخوان,fa,Rudaki,3
همی,fa,Rudaki,3
شنو,fa,Rudaki,3
سماع,ar,Rudaki,3
